,root:Host-associated:Human,Unknown
ERR499669,0.9999927,7.2717667e-06
SRR920192,0.9999927,7.2717667e-06
SRR1632464,0.9999927,7.2717667e-06
SRR2145293,0.9999927,7.2717667e-06
ERR441354,0.9999927,7.2717667e-06
ERR450830,0.9999927,7.2717667e-06
ERR1384429,0.9999927,7.2717667e-06
SRR6265429,0.9999927,7.2717667e-06
SRR6413890,0.9999927,7.2717667e-06
ERR499098,0.99999267,7.3313713e-06
DRR014362,0.9999927,7.2717667e-06
ERR1331820,0.9999927,7.2717667e-06
ERR441292,0.9999927,7.2717667e-06
SRR6931317,0.9999927,7.2717667e-06
SRR6444063,0.9999927,7.2717667e-06
SRR6931852,0.9999927,7.2717667e-06
SRR7454016,0.9999927,7.2717667e-06
SRR3647787,0.9999927,7.2717667e-06
ERR2095550,0.9999927,7.2717667e-06
SRR5165827,0.9999927,7.2717667e-06
ERR2730300,0.9999927,7.2717667e-06
SRR6931331,0.9999927,7.2717667e-06
SRR6409070,0.9999927,7.2717667e-06
SRR997119,0.9999927,7.2717667e-06
ERR1384200,0.9999927,7.2717667e-06
ERR522657,0.9999927,7.2717667e-06
ERR2002218,0.9999927,7.2717667e-06
SRR1618168,0.9999927,7.2717667e-06
SRR7449241,0.9999927,7.2717667e-06
SRR2658235,0.9999927,7.2717667e-06
ERR1383727,0.9999927,7.2717667e-06
ERR720215,0.9999927,7.2717667e-06
ERR1759941,0.9999927,7.2717667e-06
SRR2658775,0.9999927,7.2717667e-06
ERR2730262,0.9999927,7.2717667e-06
SRR2923390,0.9999927,7.2717667e-06
ERR1384576,0.9999927,7.2717667e-06
ERR1385257,0.9999927,7.2717667e-06
SRR3362105,0.9999927,7.2717667e-06
ERR1811363,0.9999927,7.2717667e-06
ERR883510,0.9999927,7.2717667e-06
SRR6931385,0.9999927,7.2717667e-06
SRR995044,0.9999927,7.2717667e-06
ERR106992,0.9999927,7.2717667e-06
ERR1314105,0.9999927,7.2717667e-06
DRR044282,0.9999927,7.2717667e-06
SRR6408699,0.9999927,7.2717667e-06
SRR6932379,0.9999927,7.2717667e-06
ERR883543,0.9999927,7.2717667e-06
ERR500024,0.9999927,7.2717667e-06
ERR1310433,0.9999927,7.2717667e-06
SRR5467932,0.9999927,7.2717667e-06
SRR3732535,0.9999927,7.2717667e-06
SRR5868691,0.9999927,7.2717667e-06
DRR024033,0.9999927,7.2717667e-06
ERR1913265,0.99999267,7.3313713e-06
SRR3037238,0.99999267,7.3313713e-06
SRR2145311,0.9999927,7.2717667e-06
ERR1315045,0.9999927,7.2717667e-06
SRR1623063,0.9999927,7.2717667e-06
DRR047902,0.9999927,7.2717667e-06
ERR2002348,0.9999927,7.2717667e-06
SRR6409245,0.9999927,7.2717667e-06
SRR2761322,0.9999927,7.2717667e-06
ERR2624751,0.9999927,7.2717667e-06
SRR7449361,0.9999927,7.2717667e-06
ERR1328397,0.9999927,7.2717667e-06
SRR3037241,0.9999927,7.2717667e-06
DRR048181,0.9999927,7.2717667e-06
ERR719357,0.9999927,7.2717667e-06
SRR7453625,0.9999927,7.2717667e-06
SRR1924034,0.9999927,7.2717667e-06
ERR2538444,0.9999927,7.2717667e-06
ERR520830,0.9999927,7.2717667e-06
ERR1383211,0.9999927,7.2717667e-06
ERR867307,0.9999927,7.2717667e-06
SRR6931817,0.9999927,7.2717667e-06
ERR1382937,0.9999927,7.2717667e-06
SRR6364984,0.9999927,7.2717667e-06
DRR042018,0.9999927,7.2717667e-06
SRR3732492,0.9999927,7.2717667e-06
SRR6411764,0.9999927,7.2717667e-06
SRR6394096,0.9999927,7.2717667e-06
SRR6265196,0.99999267,7.3313713e-06
ERR498688,0.9999927,7.2717667e-06
ERR579401,0.9999927,7.2717667e-06
ERR499571,0.9999927,7.2717667e-06
SRR6264542,0.9999927,7.2717667e-06
ERR1311097,0.9999927,7.2717667e-06
DRR018674,0.99999267,7.3313713e-06
ERR499825,0.9999927,7.2717667e-06
ERR499490,0.9999927,7.2717667e-06
ERR561611,0.9999927,7.2717667e-06
SRR3501976,0.9999927,7.2717667e-06
ERR500509,0.9999927,7.2717667e-06
SRR3361500,0.9999927,7.2717667e-06
ERR866825,0.9999927,7.2717667e-06
SRR6414067,0.9999927,7.2717667e-06
ERR1811183,0.9999927,7.2717667e-06
SRR2761095,0.9999927,7.2717667e-06
SRR6931833,0.9999927,7.2717667e-06
ERR1331845,0.9999927,7.2717667e-06
SRR6414142,0.9999927,7.2717667e-06
SRR2979859,0.9999927,7.2717667e-06
SRR6931161,0.9999927,7.2717667e-06
ERR522710,0.9999927,7.2717667e-06
ERR532141,0.9999927,7.2717667e-06
SRR505224,0.9999927,7.2717667e-06
ERR1712500,0.9999927,7.2717667e-06
ERR719529,0.9999927,7.2717667e-06
DRR047946,0.9999927,7.2717667e-06
DRR041881,0.9999927,7.2717667e-06
SRR6028225,0.99999267,7.3313713e-06
SRR995923,0.9999927,7.2717667e-06
ERR522152,0.9999927,7.2717667e-06
ERR579440,0.9999927,7.2717667e-06
ERR1310953,0.9999927,7.2717667e-06
ERR441486,0.9999927,7.2717667e-06
SRR6412167,0.9999927,7.2717667e-06
ERR561297,0.9999927,7.2717667e-06
SRR2163541,0.9999927,7.2717667e-06
ERR1383843,0.9999927,7.2717667e-06
SRR6394010,0.9999927,7.2717667e-06
ERR501173,0.9999927,7.2717667e-06
ERR1759956,0.9999927,7.2717667e-06
SRR5155879,0.9999927,7.2717667e-06
DRR043803,0.9999927,7.2717667e-06
SRR996705,0.9999927,7.2717667e-06
SRR995902,0.9999927,7.2717667e-06
SRR2658813,0.9999927,7.2717667e-06
SRR996416,0.9999927,7.2717667e-06
ERR499498,0.9999927,7.2717667e-06
SRR7453603,0.9999927,7.2717667e-06
ERR499990,0.9999927,7.2717667e-06
DRR047883,0.9999927,7.2717667e-06
SRR6264588,0.99999267,7.3313713e-06
SRR6931188,0.9999927,7.2717667e-06
ERR1759910,0.9999927,7.2717667e-06
ERR499457,0.99999285,7.1525574e-06
ERR2739385,0.9999927,7.2717667e-06
SRR6411709,0.9999927,7.2717667e-06
ERR1384424,0.9999927,7.2717667e-06
ERR1311351,0.9999927,7.2717667e-06
SRR3951025,0.9999927,7.2717667e-06
ERR1310564,0.9999927,7.2717667e-06
ERR532111,0.9999927,7.2717667e-06
SRR7448684,0.9999927,7.2717667e-06
SRR5165969,0.9999927,7.2717667e-06
SRR6038266,0.9999927,7.2717667e-06
ERR2249150,0.9999927,7.2717667e-06
ERR1310827,0.9999927,7.2717667e-06
DRR024082,0.9999927,7.2717667e-06
SRR5483118,0.9999927,7.2717667e-06
DRR047576,0.9999927,7.2717667e-06
SRR6931900,0.9999927,7.2717667e-06
SRR6931638,0.9999927,7.2717667e-06
DRR043957,0.9999927,7.2717667e-06
SRR1948846,0.9999927,7.2717667e-06
ERR1311619,0.9999927,7.2717667e-06
ERR1311393,0.9999927,7.2717667e-06
ERR719046,0.9999927,7.2717667e-06
SRR995472,0.9999927,7.2717667e-06
ERR1315724,0.9999927,7.2717667e-06
ERR444595,0.9999927,7.2717667e-06
ERR1310942,0.9999927,7.2717667e-06
DRR043225,0.9999927,7.2717667e-06
SRR2010535,0.9999927,7.2717667e-06
DRR047825,0.9999927,7.2717667e-06
ERR867084,0.9999927,7.2717667e-06
ERR579731,0.9999927,7.2717667e-06
ERR531941,0.9999927,7.2717667e-06
SRR2143780,0.9999927,7.2717667e-06
SRR920651,0.9999927,7.2717667e-06
SRR6414168,0.9999927,7.2717667e-06
ERR1382556,0.9999927,7.2717667e-06
SRR1948962,0.9999927,7.2717667e-06
ERR107167,0.9999927,7.2717667e-06
ERR500503,0.9999927,7.2717667e-06
SRR3034961,0.9999927,7.2717667e-06
ERR368849,0.9999927,7.2717667e-06
ERR500220,0.9999927,7.2717667e-06
ERR501362,0.9999927,7.2717667e-06
SRR5947832,0.9999927,7.2717667e-06
SRR1618301,0.9999927,7.2717667e-06
SRR7453579,0.9999927,7.2717667e-06
SRR3095066,0.9999927,7.2717667e-06
SRR2658297,0.9999927,7.2717667e-06
DRR050913,0.9999927,7.2717667e-06
SRR2924482,0.9999927,7.2717667e-06
SRR6931454,0.9999927,7.2717667e-06
ERR1314675,0.9999927,7.2717667e-06
ERR1314595,0.9999927,7.2717667e-06
SRR6444556,0.9999927,7.2717667e-06
ERR719690,0.9999927,7.2717667e-06
SRR5178112,0.9999927,7.2717667e-06
DRR041912,0.9999927,7.2717667e-06
ERR498773,0.9999926,7.390976e-06
ERR2003184,0.9999927,7.2717667e-06
ERR501133,0.9999927,7.2717667e-06
SRR7453817,0.9999927,7.2717667e-06
ERR2511031,0.9999927,7.2717667e-06
ERR1310720,0.9999927,7.2717667e-06
SRR6444287,0.9999927,7.2717667e-06
SRR3362134,0.9999927,7.2717667e-06
SRR1145329,0.9999927,7.2717667e-06
SRR2761298,0.9999927,7.2717667e-06
ERR719846,0.9999927,7.2717667e-06
ERR441758,0.9999927,7.2717667e-06
SRR2761260,0.9999927,7.2717667e-06
SRR7453946,0.9999927,7.2717667e-06
ERR526034,0.9999927,7.2717667e-06
SRR6932122,0.9999927,7.2717667e-06
ERR209151,0.9999927,7.2717667e-06
ERR561367,0.9999927,7.2717667e-06
ERR442991,0.9999927,7.2717667e-06
ERR2003149,0.9999927,7.2717667e-06
SRR6931794,0.9999927,7.2717667e-06
DRR029259,0.9999927,7.2717667e-06
ERR2739112,0.9999927,7.2717667e-06
SRR6931139,0.9999927,7.2717667e-06
ERR1310243,0.9999927,7.2717667e-06
ERR532224,0.9999927,7.2717667e-06
ERR2511415,0.9999927,7.2717667e-06
SRR7448689,0.9999927,7.2717667e-06
DRR014336,0.9999927,7.2717667e-06
SRR1715631,0.9999927,7.2717667e-06
SRR492066,0.9999927,7.2717667e-06
DRR047595,0.9999927,7.2717667e-06
SRR997078,0.9999927,7.2717667e-06
ERR2511364,0.9999927,7.2717667e-06
ERR1310335,0.9999927,7.2717667e-06
ERR1385183,0.9999927,7.2717667e-06
SRR2145534,0.9999927,7.2717667e-06
ERR500032,0.9999927,7.2717667e-06
ERR1385473,0.9999927,7.2717667e-06
SRR1617926,0.9999927,7.2717667e-06
ERR1385458,0.9999927,7.2717667e-06
DRR043767,0.9999927,7.2717667e-06
ERR532014,0.9999927,7.2717667e-06
SRR3361622,0.9999927,7.2717667e-06
SRR5869665,0.9999927,7.2717667e-06
ERR883393,0.9999927,7.2717667e-06
SRR995509,0.9999927,7.2717667e-06
SRR2010302,0.9999927,7.2717667e-06
ERR522568,0.9999927,7.2717667e-06
ERR1725585,0.9999927,7.2717667e-06
ERR1529703,0.9999927,7.2717667e-06
ERR719716,0.9999927,7.2717667e-06
ERR1315380,0.9999927,7.2717667e-06
ERR2538432,0.9999927,7.2717667e-06
ERR1331826,0.9999927,7.2717667e-06
ERR500876,0.9999927,7.2717667e-06
ERR1310542,0.9999927,7.2717667e-06
DRR047699,0.9999927,7.2717667e-06
ERR1313431,0.9999927,7.2717667e-06
ERR2738600,0.9999927,7.2717667e-06
ERR1384585,0.9999927,7.2717667e-06
ERR365869,0.9999927,7.2717667e-06
SRR1631384,0.9999927,7.2717667e-06
SRR2145356,0.9999927,7.2717667e-06
ERR2511298,0.9999927,7.2717667e-06
SRR2923383,0.9999927,7.2717667e-06
ERR2368796,0.9999927,7.2717667e-06
SRR3201969,0.9999927,7.2717667e-06
ERR1383700,0.9999927,7.2717667e-06
ERR981234,0.9999927,7.2717667e-06
SRR3213916,0.9999927,7.2717667e-06
DRR060295,0.9999927,7.2717667e-06
SRR3094725,0.9999927,7.2717667e-06
ERR1760007,0.9999927,7.2717667e-06
ERR719059,0.9999927,7.2717667e-06
ERR1385242,0.9999927,7.2717667e-06
SRR2658162,0.9999927,7.2717667e-06
ERR2247398,0.9999927,7.2717667e-06
SRR6408589,0.9999927,7.2717667e-06
SRR5178083,0.9999927,7.2717667e-06
SRR1949300,0.9999927,7.2717667e-06
SRR1618119,0.9999927,7.2717667e-06
DRR044206,0.9999927,7.2717667e-06
ERR2730269,0.9999927,7.2717667e-06
ERR1960782,0.9999927,7.2717667e-06
ERR522677,0.9999927,7.2717667e-06
SRR6411808,0.9999927,7.2717667e-06
SRR1622838,0.9999927,7.2717667e-06
SRR994659,0.9999927,7.2717667e-06
SRR1704267,0.9999927,7.2717667e-06
SRR1923887,0.9999927,7.2717667e-06
SRR5165623,0.9999927,7.2717667e-06
SRR6465735,0.9999927,7.2717667e-06
ERR525697,0.9999927,7.2717667e-06
ERR1019873,0.9999927,7.2717667e-06
ERR719148,0.9999927,7.2717667e-06
ERR579738,0.9999927,7.2717667e-06
SRR6412084,0.9999927,7.2717667e-06
ERR2002158,0.9999927,7.2717667e-06
SRR1704284,0.9999927,7.2717667e-06
ERR2531861,0.9999927,7.2717667e-06
DRR068309,0.9999927,7.2717667e-06
SRR995644,0.9999927,7.2717667e-06
ERR2538525,0.9999927,7.2717667e-06
SRR6264373,0.9999927,7.2717667e-06
ERR1384882,0.9999927,7.2717667e-06
ERR451350,0.9999927,7.2717667e-06
ERR579468,0.9999927,7.2717667e-06
SRR996266,0.9999927,7.2717667e-06
SRR1622933,0.9999927,7.2717667e-06
ERR107014,0.9999927,7.2717667e-06
ERR2002159,0.9999927,7.2717667e-06
ERR1310173,0.99999267,7.3313713e-06
SRR3581150,0.9999927,7.2717667e-06
ERR1385464,0.9999927,7.2717667e-06
SRR1622890,0.9999927,7.2717667e-06
SRR1922864,0.9999927,7.2717667e-06
SRR1743135,0.9999927,7.2717667e-06
SRR1583590,0.9999927,7.2717667e-06
ERR441772,0.9999927,7.2717667e-06
ERR1384351,0.9999927,7.2717667e-06
ERR531758,0.9999927,7.2717667e-06
DRR029254,0.9999927,7.2717667e-06
SRR1922961,0.9999927,7.2717667e-06
SRR5688009,0.9999927,7.2717667e-06
SRR5699257,0.9999927,7.2717667e-06
SRR6367233,0.9999927,7.2717667e-06
ERR531594,0.9999927,7.2717667e-06
SRR7448520,0.9999927,7.2717667e-06
SRR6028496,0.9999927,7.2717667e-06
ERR1383619,0.9999927,7.2717667e-06
DRR042793,0.9999927,7.2717667e-06
SRR5468043,0.9999927,7.2717667e-06
ERR1960812,0.9999927,7.2717667e-06
SRR5868837,0.9999927,7.2717667e-06
ERR451041,0.9999927,7.2717667e-06
SRR6264685,0.9999927,7.2717667e-06
SRR3732500,0.9999927,7.2717667e-06
SRR1920445,0.9999927,7.2717667e-06
SRR3361601,0.9999927,7.2717667e-06
ERR2563603,0.9999927,7.2717667e-06
ERR1310482,0.9999927,7.2717667e-06
ERR441553,0.9999927,7.2717667e-06
SRR6414242,0.9999927,7.2717667e-06
ERR2511221,0.9999927,7.2717667e-06
SRR346881,0.9999927,7.2717667e-06
ERR1314670,0.9999927,7.2717667e-06
SRR957749,0.9999927,7.2717667e-06
SRR3361671,0.9999927,7.2717667e-06
ERR2247342,0.9999926,7.390976e-06
SRR1631531,0.9999927,7.2717667e-06
SRR6436909,0.9999927,7.2717667e-06
SRR6414060,0.9999927,7.2717667e-06
SRR6411714,0.9999927,7.2717667e-06
SRR1618098,0.9999927,7.2717667e-06
SRR996719,0.9999927,7.2717667e-06
ERR2531957,0.9999927,7.2717667e-06
ERR1315200,0.9999927,7.2717667e-06
ERR2738795,0.9999927,7.2717667e-06
ERR444247,0.9999927,7.2717667e-06
SRR1715621,0.9999927,7.2717667e-06
SRR6409065,0.9999927,7.2717667e-06
SRR388055,0.9999927,7.2717667e-06
ERR1109621,0.9999927,7.2717667e-06
SRR3647828,0.9999927,7.2717667e-06
SRR2046679,0.9999927,7.2717667e-06
ERR719673,0.9999927,7.2717667e-06
ERR2511949,0.9999927,7.2717667e-06
SRR408533,0.9999927,7.2717667e-06
ERR444747,0.9999927,7.2717667e-06
ERR2261900,0.99999267,7.3313713e-06
ERR1383996,0.99999285,7.1525574e-06
ERR1383597,0.9999927,7.2717667e-06
ERR719237,0.9999927,7.2717667e-06
DRR043239,0.9999927,7.2717667e-06
DRR043907,0.9999927,7.2717667e-06
SRR7453832,0.9999927,7.2717667e-06
ERR1960804,0.9999927,7.2717667e-06
SRR3725754,0.9999927,7.2717667e-06
ERR2510970,0.9999927,7.2717667e-06
ERR1310006,0.9999927,7.2717667e-06
SRR6367317,0.9999927,7.2717667e-06
SRR5196243,0.9999927,7.2717667e-06
DRR030593,0.9999927,7.2717667e-06
SRR2046552,0.99999267,7.3313713e-06
ERR1383711,0.9999927,7.2717667e-06
SRR6411930,0.9999927,7.2717667e-06
SRR3034384,0.9999927,7.2717667e-06
ERR500636,0.9999927,7.2717667e-06
SRR8356370,0.9999927,7.2717667e-06
SRR2154958,0.9999927,7.2717667e-06
ERR2738741,0.9999927,7.2717667e-06
ERR2730179,0.9999927,7.2717667e-06
SRR2154981,0.9999927,7.2717667e-06
ERR1315090,0.9999927,7.2717667e-06
ERR2662936,0.9999927,7.2717667e-06
SRR919903,0.9999927,7.2717667e-06
ERR2198073,0.9999927,7.2717667e-06
ERR1311333,0.99999267,7.3313713e-06
ERR441634,0.9999927,7.2717667e-06
SRR6443860,0.9999927,7.2717667e-06
ERR1913082,0.9999927,7.2717667e-06
ERR106977,0.9999927,7.2717667e-06
SRR5699186,0.9999927,7.2717667e-06
SRR995949,0.9999927,7.2717667e-06
SRR5468023,0.9999927,7.2717667e-06
ERR1382435,0.9999927,7.2717667e-06
ERR2247354,0.9999927,7.2717667e-06
SRR5699189,0.9999927,7.2717667e-06
ERR498798,0.9999927,7.2717667e-06
ERR2198032,0.9999927,7.2717667e-06
DRR024131,0.9999927,7.2717667e-06
SRR996269,0.9999927,7.2717667e-06
SRR3095137,0.9999927,7.2717667e-06
ERR1313376,0.9999927,7.2717667e-06
SRR7449185,0.9999927,7.2717667e-06
ERR579427,0.9999927,7.2717667e-06
SRR5687989,0.9999927,7.2717667e-06
SRR5155814,0.9999927,7.2717667e-06
SRR3037158,0.9999927,7.2717667e-06
SRR1950778,0.9999927,7.2717667e-06
ERR1383048,0.9999927,7.2717667e-06
ERR498974,0.99999267,7.3313713e-06
SRR5868741,0.9999927,7.2717667e-06
SRR5467983,0.9999927,7.2717667e-06
SRR5166010,0.9999927,7.2717667e-06
SRR3095196,0.9999927,7.2717667e-06
SRR5165721,0.9999927,7.2717667e-06
SRR2145588,0.9999927,7.2717667e-06
SRR7453738,0.9999927,7.2717667e-06
SRR6444966,0.9999927,7.2717667e-06
ERR2198632,0.9999927,7.2717667e-06
SRR7448570,0.9999927,7.2717667e-06
ERR1328487,0.9999927,7.2717667e-06
ERR532013,0.9999927,7.2717667e-06
SRR1632998,0.9999927,7.2717667e-06
SRR7448859,0.9999927,7.2717667e-06
SRR7448596,0.9999927,7.2717667e-06
SRR6394036,0.9999927,7.2717667e-06
DRR024122,0.9999927,7.2717667e-06
SRR921033,0.9999927,7.2717667e-06
ERR2510998,0.9999927,7.2717667e-06
ERR2511400,0.9999927,7.2717667e-06
SRR1145335,0.9999927,7.2717667e-06
SRR5869179,0.9999927,7.2717667e-06
SRR6054547,0.9999927,7.2717667e-06
ERR107080,0.9999927,7.2717667e-06
ERR1310208,0.9999927,7.2717667e-06
SRR1289119,0.9999927,7.2717667e-06
ERR1383209,0.9999927,7.2717667e-06
ERR441500,0.9999927,7.2717667e-06
SRR2145571,0.9999927,7.2717667e-06
ERR1310832,0.9999927,7.2717667e-06
ERR2249173,0.9999927,7.2717667e-06
ERR1971184,0.9999927,7.2717667e-06
ERR2511768,0.9999927,7.2717667e-06
ERR2538428,0.9999927,7.2717667e-06
ERR719105,0.99999267,7.3313713e-06
SRR1704743,0.9999927,7.2717667e-06
ERR501241,0.9999927,7.2717667e-06
SRR1950759,0.9999927,7.2717667e-06
SRR7453489,0.9999927,7.2717667e-06
SRR7448826,0.9999927,7.2717667e-06
ERR531999,0.9999927,7.2717667e-06
SRR7448880,0.9999927,7.2717667e-06
SRR1948811,0.9999927,7.2717667e-06
SRR5155832,0.9999927,7.2717667e-06
SRR6414383,0.9999927,7.2717667e-06
ERR1313594,0.99999267,7.3313713e-06
SRR2145353,0.9999927,7.2717667e-06
ERR500082,0.9999927,7.2717667e-06
ERR1701271,0.9999927,7.2717667e-06
ERR1310242,0.9999927,7.2717667e-06
SRR919557,0.9999927,7.2717667e-06
SRR1631114,0.9999927,7.2717667e-06
SRR6413949,0.9999927,7.2717667e-06
ERR107042,0.9999927,7.2717667e-06
SRR920727,0.9999927,7.2717667e-06
SRR6264146,0.9999927,7.2717667e-06
SRR5156144,0.9999927,7.2717667e-06
SRR1660227,0.9999927,7.2717667e-06
ERR866571,0.9999927,7.2717667e-06
ERR531862,0.9999927,7.2717667e-06
SRR3503399,0.9999927,7.2717667e-06
ERR1382354,0.9999927,7.2717667e-06
SRR6414119,0.9999927,7.2717667e-06
ERR441347,0.9999927,7.2717667e-06
ERR1109434,0.9999927,7.2717667e-06
ERR2511494,0.9999927,7.2717667e-06
ERR719867,0.9999927,7.2717667e-06
ERR1960680,0.9999927,7.2717667e-06
SRR996837,0.9999927,7.2717667e-06
SRR5165659,0.9999927,7.2717667e-06
ERR2738779,0.9999927,7.2717667e-06
SRR7449372,0.9999927,7.2717667e-06
ERR450686,0.9999927,7.2717667e-06
ERR441785,0.9999927,7.2717667e-06
ERR2042047,0.9999927,7.2717667e-06
SRR6931546,0.9999927,7.2717667e-06
SRR6443908,0.9999927,7.2717667e-06
ERR719300,0.9999927,7.2717667e-06
ERR500064,0.9999927,7.2717667e-06
ERR883475,0.9999927,7.2717667e-06
ERR531845,0.9999927,7.2717667e-06
ERR2002222,0.9999927,7.2717667e-06
SRR2658153,0.9999927,7.2717667e-06
SRR388097,0.9999927,7.2717667e-06
SRR6411932,0.9999927,7.2717667e-06
DRR047378,0.9999927,7.2717667e-06
SRR7454021,0.9999927,7.2717667e-06
ERR1385238,0.9999927,7.2717667e-06
SRR5869591,0.9999927,7.2717667e-06
DRR043820,0.9999927,7.2717667e-06
ERR1384990,0.9999927,7.2717667e-06
ERR441167,0.9999927,7.2717667e-06
SRR7448707,0.9999927,7.2717667e-06
ERR1311639,0.9999927,7.2717667e-06
SRR7453866,0.9999927,7.2717667e-06
SRR1617847,0.9999927,7.2717667e-06
ERR1310493,0.9999927,7.2717667e-06
ERR1701277,0.9999927,7.2717667e-06
ERR2511807,0.9999927,7.2717667e-06
ERR209099,0.9999927,7.2717667e-06
ERR139285,0.9999927,7.2717667e-06
SRR3034975,0.9999927,7.2717667e-06
SRR3030645,0.99999267,7.3313713e-06
SRR996245,0.9999927,7.2717667e-06
ERR1313299,0.9999927,7.2717667e-06
SRR5467861,0.9999927,7.2717667e-06
ERR1382649,0.9999927,7.2717667e-06
ERR499129,0.9999927,7.2717667e-06
ERR1624632,0.9999927,7.2717667e-06
ERR441921,0.9999927,7.2717667e-06
ERR1313559,0.9999927,7.2717667e-06
SRR5155896,0.9999927,7.2717667e-06
ERR443569,0.9999927,7.2717667e-06
SRR6264094,0.9999927,7.2717667e-06
SRR7448929,0.9999927,7.2717667e-06
ERR451382,0.9999927,7.2717667e-06
ERR1624634,0.9999927,7.2717667e-06
SRR6264139,0.9999927,7.2717667e-06
SRR3581137,0.9999927,7.2717667e-06
ERR579676,0.9999927,7.2717667e-06
ERR719084,0.9999927,7.2717667e-06
ERR441502,0.9999927,7.2717667e-06
ERR2624785,0.9999927,7.2717667e-06
ERR2806325,0.9999927,7.2717667e-06
DRR041886,0.9999927,7.2717667e-06
ERR499847,0.9999927,7.2717667e-06
SRR3501977,0.9999927,7.2717667e-06
SRR5467915,0.9999927,7.2717667e-06
SRR7453985,0.9999927,7.2717667e-06
ERR719391,0.9999927,7.2717667e-06
ERR2730191,0.9999927,7.2717667e-06
DRR042941,0.9999927,7.2717667e-06
DRR068332,0.9999927,7.2717667e-06
SRR6038339,0.9999927,7.2717667e-06
SRR6411703,0.9999927,7.2717667e-06
ERR719791,0.9999927,7.2717667e-06
ERR2739269,0.9999927,7.2717667e-06
ERR501396,0.9999927,7.2717667e-06
SRR6038427,0.9999927,7.2717667e-06
ERR579467,0.9999927,7.2717667e-06
ERR531536,0.99999267,7.3313713e-06
ERR2624786,0.9999927,7.2717667e-06
SRR3191015,0.9999927,7.2717667e-06
SRR1618021,0.99999267,7.3313713e-06
SRR7448970,0.9999927,7.2717667e-06
DRR044338,0.9999927,7.2717667e-06
SRR920581,0.9999927,7.2717667e-06
SRR5165740,0.9999927,7.2717667e-06
ERR1313508,0.9999927,7.2717667e-06
ERR1811126,0.9999927,7.2717667e-06
DRR043243,0.9999927,7.2717667e-06
SRR2010307,0.9999927,7.2717667e-06
ERR1314555,0.9999927,7.2717667e-06
SRR7453279,0.9999927,7.2717667e-06
ERR1382632,0.9999927,7.2717667e-06
ERR1383141,0.9999927,7.2717667e-06
ERR560733,0.9999927,7.2717667e-06
ERR2738915,0.9999927,7.2717667e-06
SRR6932213,0.9999927,7.2717667e-06
SRR7448553,0.9999927,7.2717667e-06
ERR2511857,0.9999927,7.2717667e-06
SRR6028511,0.9999927,7.2717667e-06
ERR2762250,0.9999927,7.2717667e-06
ERR2511339,0.9999927,7.2717667e-06
ERR883571,0.9999927,7.2717667e-06
SRR6054476,0.9999927,7.2717667e-06
ERR719516,0.9999927,7.2717667e-06
SRR5883628,0.9999927,7.2717667e-06
SRR2981635,0.9999927,7.2717667e-06
ERR441722,0.9999927,7.2717667e-06
SRR6444886,0.9999927,7.2717667e-06
SRR5831847,0.9999927,7.2717667e-06
ERR2739378,0.9999927,7.2717667e-06
SRR3095038,0.9999927,7.2717667e-06
SRR1949160,0.9999927,7.2717667e-06
SRR6444226,0.9999927,7.2717667e-06
SRR6265695,0.9999927,7.2717667e-06
SRR5868614,0.9999927,7.2717667e-06
ERR450960,0.9999927,7.2717667e-06
SRR996531,0.9999927,7.2717667e-06
ERR1558868,0.9999927,7.2717667e-06
SRR6411863,0.9999927,7.2717667e-06
ERR719039,0.9999927,7.2717667e-06
ERR2511934,0.9999927,7.2717667e-06
SRR6931568,0.9999927,7.2717667e-06
SRR2010362,0.9999927,7.2717667e-06
SRR7747921,0.9999927,7.2717667e-06
SRR1622930,0.9999927,7.2717667e-06
SRR6931724,0.9999927,7.2717667e-06
SRR1660154,0.9999927,7.2717667e-06
ERR2511583,0.9999927,7.2717667e-06
ERR2003129,0.9999927,7.2717667e-06
SRR6444313,0.9999927,7.2717667e-06
ERR1297699,0.9999927,7.2717667e-06
ERR209868,0.9999927,7.2717667e-06
SRR5868643,0.9999927,7.2717667e-06
ERR2002015,0.9999927,7.2717667e-06
ERR2511495,0.9999927,7.2717667e-06
ERR2784802,0.9999927,7.2717667e-06
SRR994482,0.9999927,7.2717667e-06
SRR6028206,0.9999927,7.2717667e-06
SRR6038348,0.9999927,7.2717667e-06
SRR5156067,0.9999927,7.2717667e-06
SRR1922875,0.9999927,7.2717667e-06
SRR5699387,0.9999927,7.2717667e-06
DRR044160,0.9999927,7.2717667e-06
ERR720051,0.9999927,7.2717667e-06
SRR6265276,0.9999927,7.2717667e-06
ERR1811152,0.9999927,7.2717667e-06
ERR867237,0.9999927,7.2717667e-06
SRR5525213,0.9999927,7.2717667e-06
ERR719397,0.9999927,7.2717667e-06
ERR365917,0.9999927,7.2717667e-06
ERR1310741,0.9999927,7.2717667e-06
SRR6932125,0.9999927,7.2717667e-06
ERR441780,0.9999927,7.2717667e-06
ERR867140,0.9999927,7.2717667e-06
SRR995470,0.9999927,7.2717667e-06
SRR995565,0.9999927,7.2717667e-06
SRR3362189,0.9999927,7.2717667e-06
SRR6444674,0.9999927,7.2717667e-06
SRR7454114,0.9999927,7.2717667e-06
SRR1823070,0.9999927,7.2717667e-06
SRR6444859,0.9999927,7.2717667e-06
ERR883559,0.9999927,7.2717667e-06
SRR388031,0.9999927,7.2717667e-06
