,root:Host-associated,Unknown
ERR1383311,0.9929764,0.007023573
ERR2511111,0.9929764,0.007023573
SRR6757609,0.9929764,0.007023573
SRR1660245,0.9929764,0.007023573
ERR719155,0.9929764,0.007023573
SRR2658149,0.9929764,0.007023573
ERR365935,0.9929764,0.007023573
SRR3503298,0.9929764,0.007023573
SRR6413965,0.9929763,0.007023692
SRR3501966,0.9929764,0.007023573
SRR6444806,0.9929764,0.007023573
ERR498832,0.9929764,0.007023573
SRR6443877,0.9929764,0.007023573
SRR920175,0.9929764,0.007023573
SRR3503279,0.9929764,0.007023573
ERR718995,0.9929764,0.007023573
ERR1385142,0.9929764,0.007023573
SRR5947941,0.9929764,0.007023573
SRR1299244,0.9929764,0.007023573
ERR1913028,0.9929764,0.007023573
SRR1630939,0.9929764,0.007023573
SRR3503265,0.9929764,0.007023573
SRR2981527,0.9929764,0.007023573
ERR368871,0.9929764,0.007023573
DRR042988,0.9929764,0.007023573
ERR525823,0.9929764,0.007023573
SRR3933908,0.9929764,0.007023573
ERR2511274,0.9929764,0.007023573
DRR044254,0.9929764,0.007023573
ERR1313572,0.9929764,0.007023573
ERR2511225,0.9929764,0.007023573
ERR1384926,0.9929764,0.007023573
SRR6414083,0.9929764,0.007023573
ERR500908,0.9929764,0.007023573
SRR6264688,0.9929764,0.007023573
ERR500515,0.9929764,0.007023573
ERR719876,0.9929764,0.007023573
SRR5699328,0.9929764,0.007023573
SRR7449300,0.9929764,0.007023573
DRR044182,0.9929764,0.007023573
SRR2154983,0.9929764,0.007023573
ERR2198643,0.9929764,0.007023573
ERR209220,0.9929764,0.007023573
SRR6038528,0.9929764,0.007023573
SRR1556850,0.9929764,0.007023573
DRR047526,0.9929763,0.007023692
ERR1310070,0.9929764,0.007023573
SRR6038294,0.9929764,0.007023573
ERR441716,0.9929764,0.007023573
DRR068192,0.9929764,0.007023573
SRR6148409,0.9929764,0.007023573
SRR1949078,0.9929764,0.007023573
SRR1823082,0.9929764,0.007023573
ERR209417,0.9929764,0.007023573
DRR043759,0.9929764,0.007023573
ERR2003113,0.9929764,0.007023573
SRR995124,0.9929764,0.007023573
SRR1948938,0.9929764,0.007023573
SRR1618073,0.9929764,0.007023573
SRR6932414,0.9929764,0.007023573
SRR6408881,0.99297637,0.0070236325
ERR1314160,0.9929764,0.007023573
DRR044025,0.9929764,0.007023573
ERR719109,0.9929764,0.007023573
DRR048097,0.9929764,0.007023573
ERR139452,0.9929764,0.007023573
ERR209631,0.9929764,0.007023573
SRR6028188,0.9929764,0.007023573
SRR6264436,0.9929764,0.007023573
ERR2730262,0.9929764,0.007023573
SRR5699183,0.9929764,0.007023573
SRR6028500,0.9929764,0.007023573
ERR2001908,0.9929764,0.007023573
SRR6436940,0.9929763,0.007023692
DRR042007,0.9929764,0.007023573
ERR1912996,0.9929764,0.007023573
SRR6414326,0.9929764,0.007023573
SRR7449110,0.9929764,0.007023573
SRR2924549,0.9929764,0.007023573
ERR532084,0.9929764,0.007023573
SRR921141,0.9929764,0.007023573
ERR1876231,0.9929764,0.007023573
ERR2511405,0.9929764,0.007023573
ERR1310313,0.9929764,0.007023573
SRR5467782,0.9929509,0.0070490837
ERR451382,0.9929764,0.007023573
SRR1949009,0.9929764,0.007023573
SRR3095134,0.9929764,0.007023573
SRR5643949,0.9929764,0.007023573
SRR996749,0.9929764,0.007023573
SRR6028230,0.9929764,0.007023573
SRR5869553,0.9929764,0.007023573
ERR1382487,0.9929764,0.007023573
SRR7453940,0.9929764,0.007023573
SRR2658695,0.9929764,0.007023573
SRR5155791,0.9929764,0.007023573
ERR209624,0.9929764,0.007023573
ERR2784782,0.9929764,0.007023573
SRR5870003,0.9929764,0.007023573
SRR5178157,0.9929764,0.007023573
SRR6411516,0.9929764,0.007023573
DRR041872,0.9929764,0.007023573
ERR1624684,0.9929764,0.007023573
DRR047594,0.9929764,0.007023573
SRR2143650,0.9929764,0.007023573
ERR2002340,0.9929764,0.007023573
ERR1311402,0.9929764,0.007023573
ERR1315254,0.9929764,0.007023573
ERR1385325,0.9929764,0.007023573
SRR5155875,0.9929764,0.007023573
ERR867408,0.9929764,0.007023573
ERR106943,0.99297625,0.0070237517
ERR1383922,0.9929764,0.007023573
ERR1600429,0.9929764,0.007023573
SRR6411896,0.9929764,0.007023573
SRR1556847,0.9929764,0.007023573
ERR2511942,0.9929764,0.007023573
ERR209885,0.9929764,0.007023573
SRR387957,0.99297607,0.0070239305
SRR5467653,0.9929764,0.007023573
SRR2086932,0.9929764,0.007023573
SRR6444716,0.9929764,0.007023573
ERR1310841,0.9929764,0.007023573
SRR5415584,0.9929764,0.007023573
ERR2511937,0.9929764,0.007023573
ERR719087,0.9929764,0.007023573
DRR014356,0.9929764,0.007023573
SRR1631271,0.9929764,0.007023573
ERR1760127,0.9929764,0.007023573
DRR047465,0.9929764,0.007023573
SRR996391,0.9929764,0.007023573
SRR6409184,0.9929764,0.007023573
SRR5165850,0.9929764,0.007023573
ERR981215,0.9929764,0.007023573
SRR6411542,0.9929764,0.007023573
ERR501042,0.9929764,0.007023573
ERR1309646,0.9929764,0.007023573
ERR499787,0.9929764,0.007023573
SRR7453858,0.9929764,0.007023573
ERR2511546,0.9929764,0.007023573
ERR2014713,0.9929764,0.007023573
ERR531778,0.9929764,0.007023573
DRR044321,0.9929764,0.007023573
DRR042765,0.9929764,0.007023573
ERR1960731,0.9929764,0.007023573
ERR441771,0.9929764,0.007023573
SRR2658039,0.9929764,0.007023573
ERR1383695,0.9929764,0.007023573
ERR2531972,0.9929764,0.007023573
SRR8356230,0.9929764,0.007023573
ERR2738795,0.9929764,0.007023573
SRR3581137,0.9929764,0.007023573
ERR1111289,0.9929764,0.007023573
SRR6444009,0.9929764,0.007023573
ERR501160,0.9929764,0.007023573
SRR6265406,0.9929764,0.007023573
DRR048267,0.9929764,0.007023573
ERR2247346,0.9929764,0.007023573
ERR1987766,0.9929764,0.007023573
ERR1701210,0.9929764,0.007023573
ERR531582,0.9929764,0.007023573
SRR6932079,0.9929764,0.007023573
ERR444349,0.9929764,0.007023573
SRR6408608,0.9929764,0.007023573
ERR2511022,0.9929764,0.007023573
ERR472979,0.9929764,0.007023573
SRR7704474,0.9929764,0.007023573
ERR525863,0.9929764,0.007023573
ERR500531,0.9929764,0.007023573
SRR5983477,0.9929764,0.007023573
SRR2145449,0.9929764,0.007023573
SRR5947838,0.9929764,0.007023573
SRR5165885,0.9929764,0.007023573
SRR1949118,0.9929764,0.007023573
ERR525987,0.9929764,0.007023573
ERR2511161,0.9929764,0.007023573
ERR1109475,0.9929764,0.007023573
SRR3037284,0.9929764,0.007023573
SRR6411714,0.9929764,0.007023573
ERR2738744,0.9929764,0.007023573
ERR1310204,0.9929764,0.007023573
ERR531976,0.9929764,0.007023573
SRR7449334,0.9929764,0.007023573
ERR500534,0.9929764,0.007023573
SRR6054552,0.9929764,0.007023573
SRR6265294,0.9929764,0.007023573
ERR522530,0.9929764,0.007023573
ERR500375,0.9929764,0.007023573
ERR1384784,0.9929764,0.007023573
ERR2511860,0.9929764,0.007023573
DRR047870,0.9929764,0.007023573
ERR1558890,0.9929762,0.0070238113
SRR6412134,0.9929764,0.007023573
SRR5467803,0.9929763,0.007023692
SRR6412088,0.9929762,0.0070238113
ERR2738962,0.9929764,0.007023573
ERR3005998,0.9929764,0.007023573
SRR6932342,0.9929764,0.007023573
SRR6408944,0.9929764,0.007023573
SRR921073,0.9929764,0.007023573
SRR8356310,0.9929764,0.007023573
SRR2163501,0.9929764,0.007023573
SRR6264437,0.9929764,0.007023573
SRR6412171,0.9929764,0.007023573
SRR3191015,0.9929764,0.007023573
ERR441971,0.9929764,0.007023573
ERR520833,0.9929764,0.007023573
SRR6054570,0.9929764,0.007023573
SRR6038353,0.9929764,0.007023573
SRR2658757,0.9929764,0.007023573
ERR719339,0.9929764,0.007023573
ERR501139,0.9929764,0.007023573
SRR2010263,0.9929764,0.007023573
ERR1383903,0.9929764,0.007023573
ERR719412,0.9929764,0.007023573
SRR5415604,0.9929764,0.007023573
ERR441533,0.9929764,0.007023573
ERR443820,0.9929764,0.007023573
SRR7453839,0.9929764,0.007023573
ERR1314681,0.9929764,0.007023573
SRR7453356,0.9929764,0.007023573
SRR6414106,0.9929764,0.007023573
ERR2739253,0.9929764,0.007023573
ERR579656,0.9929764,0.007023573
ERR499836,0.9929764,0.007023573
ERR532102,0.9929764,0.007023573
SRR1618178,0.9929764,0.007023573
ERR1382850,0.9929764,0.007023573
DRR042869,0.9929764,0.007023573
SRR2657991,0.9929764,0.007023573
ERR531837,0.9929764,0.007023573
ERR720183,0.9929764,0.007023573
SRR1632463,0.9929764,0.007023573
SRR8356395,0.9929764,0.007023573
SRR6409056,0.9929763,0.007023692
SRR5942103,0.9929764,0.007023573
SRR3647822,0.9929764,0.007023573
SRR3660089,0.9929764,0.007023573
SRR7453960,0.9929764,0.007023573
DRR047448,0.9929763,0.007023692
ERR1384682,0.9929764,0.007023573
ERR2730158,0.9929764,0.007023573
SRR3362249,0.9929764,0.007023573
SRR3094899,0.9929764,0.007023573
ERR579752,0.9929764,0.007023573
SRR6028638,0.9929764,0.007023573
ERR521418,0.9929764,0.007023573
ERR209822,0.9929764,0.007023573
SRR5688134,0.9929764,0.007023573
SRR5868861,0.9929764,0.007023573
SRR1950789,0.9929764,0.007023573
SRR3938003,0.9929764,0.007023573
SRR995699,0.9929764,0.007023573
SRR3094884,0.9929764,0.007023573
SRR6265018,0.9929764,0.007023573
SRR7453838,0.9929764,0.007023573
SRR6451826,0.9929764,0.007023573
ERR525746,0.9929764,0.007023573
SRR2761280,0.9929764,0.007023573
SRR6418311,0.9929764,0.007023573
SRR1618088,0.9929764,0.007023573
ERR2511918,0.9929764,0.007023573
SRR3501925,0.9929764,0.007023573
ERR368900,0.9929764,0.007023573
ERR498967,0.9929764,0.007023573
SRR3037258,0.9929764,0.007023573
SRR2761395,0.9929764,0.007023573
DRR047431,0.9929764,0.007023573
DRR029241,0.9929764,0.007023573
ERR532060,0.9929764,0.007023573
ERR1383019,0.9929764,0.007023573
SRR5165654,0.9929764,0.007023573
ERR209611,0.9929764,0.007023573
SRR3053302,0.9929764,0.007023573
ERR1383211,0.9929764,0.007023573
SRR7704468,0.9929764,0.007023573
SRR5699455,0.9929763,0.007023692
ERR501024,0.9929764,0.007023573
ERR139491,0.9929764,0.007023573
SRR7448758,0.9929764,0.007023573
ERR501308,0.9929764,0.007023573
ERR1382601,0.9929764,0.007023573
ERR522667,0.9929764,0.007023573
SRR7449136,0.9929764,0.007023573
ERR1310946,0.9929764,0.007023573
ERR2538415,0.9929764,0.007023573
SRR5483124,0.9929764,0.007023573
ERR500901,0.9929764,0.007023573
DRR018660,0.9929762,0.0070238113
SRR5687827,0.9929764,0.007023573
ERR883564,0.9929764,0.007023573
ERR1111193,0.9929764,0.007023573
SRR3201978,0.9929764,0.007023573
DRR050817,0.99297637,0.0070236325
SRR996325,0.9929764,0.007023573
SRR6931856,0.9929764,0.007023573
SRR7704547,0.9929764,0.007023573
SRR6239864,0.9929764,0.007023573
ERR500191,0.9929764,0.007023573
ERR525831,0.9929764,0.007023573
SRR2154917,0.9929764,0.007023573
ERR2003087,0.9929764,0.007023573
SRR5525194,0.9929764,0.007023573
ERR579535,0.9929764,0.007023573
ERR1310761,0.9929764,0.007023573
SRR7453569,0.9929764,0.007023573
ERR531576,0.9929764,0.007023573
SRR2086943,0.9929764,0.007023573
DRR043847,0.9929764,0.007023573
ERR500811,0.9929764,0.007023573
SRR6411885,0.9929764,0.007023573
SRR7453774,0.9929764,0.007023573
ERR1385110,0.9929764,0.007023573
ERR1315633,0.9929764,0.007023573
SRR6451773,0.9929764,0.007023573
SRR6309206,0.9929764,0.007023573
SRR6418288,0.99297625,0.0070237517
SRR2924523,0.9929764,0.007023573
ERR1384084,0.9929764,0.007023573
ERR3005997,0.9929764,0.007023573
DRR050887,0.9929764,0.007023573
SRR996607,0.9929764,0.007023573
SRR3503367,0.9929764,0.007023573
ERR1384116,0.9929764,0.007023573
ERR2511492,0.9929764,0.007023573
ERR365938,0.9929764,0.007023573
ERR532144,0.9929764,0.007023573
ERR579433,0.9929764,0.007023573
SRR5831844,0.9929763,0.007023692
SRR6757666,0.9929764,0.007023573
ERR2538410,0.9929764,0.007023573
ERR441642,0.9929764,0.007023573
DRR024139,0.9929763,0.007023692
SRR2761239,0.9929764,0.007023573
SRR7448839,0.9929764,0.007023573
SRR6264797,0.9929764,0.007023573
SRR1715585,0.9929764,0.007023573
SRR5947970,0.9929764,0.007023573
ERR1311515,0.9929764,0.007023573
SRR5155995,0.9929764,0.007023573
ERR443271,0.9929764,0.007023573
ERR500709,0.9929764,0.007023573
ERR494376,0.9929764,0.007023573
SRR6409246,0.9929764,0.007023573
ERR867016,0.9929764,0.007023573
SRR6931815,0.9929764,0.007023573
ERR498708,0.9929764,0.007023573
ERR2608887,0.9929764,0.007023573
SRR1060358,0.9929764,0.007023573
ERR2511457,0.9929764,0.007023573
DRR044078,0.9929764,0.007023573
SRR1704319,0.9929764,0.007023573
SRR7453628,0.9929764,0.007023573
SRR6408844,0.9929764,0.007023573
DRR043898,0.9929763,0.007023692
ERR2511200,0.9929764,0.007023573
ERR1315206,0.9929764,0.007023573
ERR1384764,0.9929764,0.007023573
ERR2738933,0.9929764,0.007023573
ERR883538,0.9929764,0.007023573
ERR531814,0.9929764,0.007023573
ERR2003214,0.9929764,0.007023573
SRR6038387,0.9929764,0.007023573
SRR5178114,0.9929764,0.007023573
SRR6932419,0.9929764,0.007023573
ERR1314201,0.9929764,0.007023573
SRR5699188,0.9929764,0.007023573
ERR365971,0.9929764,0.007023573
ERR2198024,0.9929764,0.007023573
ERR2538466,0.9929764,0.007023573
SRR6264387,0.9929764,0.007023573
ERR2531914,0.9929762,0.0070238113
SRR1461638,0.9929764,0.007023573
SRR5525165,0.9929764,0.007023573
ERR500144,0.9929764,0.007023573
ERR441531,0.9929764,0.007023573
DRR044364,0.9929764,0.007023573
SRR1583611,0.9929764,0.007023573
ERR1529649,0.9929764,0.007023573
ERR719783,0.9929764,0.007023573
SRR823269,0.9929764,0.007023573
ERR1384431,0.9929764,0.007023573
ERR1297749,0.9929764,0.007023573
DRR047976,0.9929764,0.007023573
ERR1382841,0.9929764,0.007023573
ERR1383466,0.9929764,0.007023573
SRR7449067,0.9929764,0.007023573
ERR2784850,0.9929764,0.007023573
ERR441041,0.9929764,0.007023573
ERR719075,0.9929764,0.007023573
SRR5178098,0.9929764,0.007023573
ERR1315283,0.9929764,0.007023573
SRR3725749,0.9929764,0.007023573
ERR500175,0.9929764,0.007023573
ERR499548,0.9929764,0.007023573
SRR995905,0.9929764,0.007023573
SRR3362246,0.9929764,0.007023573
DRR049473,0.9929764,0.007023573
ERR1315463,0.9929764,0.007023573
ERR1382877,0.9929764,0.007023573
ERR441255,0.9929764,0.007023573
SRR1948884,0.9929764,0.007023573
SRR6411883,0.9929764,0.007023573
ERR1384801,0.9929764,0.007023573
SRR5947918,0.9929764,0.007023573
SRR6038520,0.9929764,0.007023573
DRR043101,0.9929764,0.007023573
DRR047659,0.9929764,0.007023573
ERR579463,0.9929764,0.007023573
ERR522321,0.9929764,0.007023573
ERR866600,0.9929764,0.007023573
ERR1309915,0.9929764,0.007023573
ERR139114,0.9929764,0.007023573
ERR2738925,0.9929764,0.007023573
SRR7448559,0.9929764,0.007023573
ERR1328414,0.9929764,0.007023573
SRR1948851,0.9929764,0.007023573
ERR1384686,0.9929764,0.007023573
ERR719780,0.9929764,0.007023573
SRR6414177,0.9929764,0.007023573
ERR1987752,0.9929764,0.007023573
SRR6414025,0.9929764,0.007023573
SRR5831798,0.9929763,0.007023692
SRR3094693,0.9929764,0.007023573
ERR2738708,0.9929764,0.007023573
ERR883619,0.9929764,0.007023573
ERR579549,0.9929764,0.007023573
ERR2784712,0.9929764,0.007023573
SRR5869644,0.9929764,0.007023573
SRR995457,0.9929764,0.007023573
SRR5644030,0.9929764,0.007023573
SRR1715638,0.9929764,0.007023573
ERR1109632,0.9929764,0.007023573
ERR368920,0.9929764,0.007023573
ERR1382510,0.9929764,0.007023573
ERR2730352,0.9929764,0.007023573
SRR6436931,0.9929764,0.007023573
SRR6931471,0.9929764,0.007023573
ERR525778,0.9929764,0.007023573
ERR1760001,0.9929764,0.007023573
SRR7453783,0.9929764,0.007023573
DRR044306,0.9929764,0.007023573
ERR720228,0.9929764,0.007023573
DRR044274,0.9929764,0.007023573
SRR935535,0.9929764,0.007023573
ERR1529652,0.9929764,0.007023573
SRR7454104,0.9929764,0.007023573
SRR6028468,0.9929764,0.007023573
ERR525946,0.9929764,0.007023573
SRR934703,0.9929764,0.007023573
SRR6931224,0.9929764,0.007023573
SRR6931423,0.9929764,0.007023573
ERR2511508,0.9929764,0.007023573
SRR6931826,0.9929764,0.007023573
ERR501142,0.9929764,0.007023573
SRR6239890,0.9929764,0.007023573
DRR043214,0.9929764,0.007023573
SRR7453924,0.9929764,0.007023573
SRR2923352,0.9929764,0.007023573
ERR500813,0.9929764,0.007023573
ERR867111,0.9929764,0.007023573
SRR6931677,0.9929763,0.007023692
ERR1713099,0.9929764,0.007023573
SRR6932138,0.9929764,0.007023573
ERR1624660,0.9929764,0.007023573
ERR1384693,0.9929764,0.007023573
SRR1632321,0.9929764,0.007023573
SRR2658174,0.9929764,0.007023573
SRR6408997,0.9929764,0.007023573
SRR3095166,0.9929764,0.007023573
ERR501123,0.9929764,0.007023573
ERR1331842,0.9929764,0.007023573
ERR525760,0.9929764,0.007023573
ERR883584,0.9929764,0.007023573
ERR2247330,0.9929764,0.007023573
DRR047944,0.9929764,0.007023573
SRR5699205,0.9929764,0.007023573
DRR043972,0.9929763,0.007023692
ERR1314633,0.9929764,0.007023573
ERR1311549,0.9929764,0.007023573
SRR3501951,0.9929764,0.007023573
SRR6054453,0.9929764,0.007023573
ERR2247334,0.9929764,0.007023573
SRR3725763,0.9929764,0.007023573
ERR451395,0.9929764,0.007023573
ERR3006057,0.9929764,0.007023573
SRR1661370,0.9929764,0.007023573
SRR920195,0.9929764,0.007023573
ERR2286293,0.9929764,0.007023573
SRR6028167,0.9929764,0.007023573
SRR1923943,0.9929764,0.007023573
SRR1461179,0.9929764,0.007023573
ERR2511462,0.9929764,0.007023573
SRR3094953,0.9929764,0.007023573
ERR1109478,0.9929764,0.007023573
ERR1681534,0.9929764,0.007023573
SRR920741,0.9929764,0.007023573
SRR7449472,0.9929764,0.007023573
SRR1623080,0.9929764,0.007023573
SRR5869095,0.9929764,0.007023573
SRR5947907,0.9929764,0.007023573
ERR2538500,0.9929764,0.007023573
ERR3005952,0.9929764,0.007023573
ERR2511171,0.9929764,0.007023573
SRR5155772,0.9929764,0.007023573
DRR018666,0.9929764,0.007023573
ERR526062,0.9929764,0.007023573
DRR043993,0.9929764,0.007023573
ERR441245,0.9929764,0.007023573
SRR2145325,0.9929764,0.007023573
SRR6028658,0.9929764,0.007023573
ERR2011848,0.9929764,0.007023573
ERR1383495,0.9929764,0.007023573
SRR1461538,0.9929764,0.007023573
ERR1328394,0.9929764,0.007023573
SRR3095067,0.9929764,0.007023573
SRR6028504,0.9929764,0.007023573
SRR6411764,0.9929764,0.007023573
SRR6444853,0.9929764,0.007023573
ERR1310711,0.9929764,0.007023573
ERR2531863,0.9929764,0.007023573
SRR996814,0.9929764,0.007023573
SRR5467863,0.9929763,0.007023692
ERR443940,0.9929764,0.007023573
DRR047802,0.9929764,0.007023573
SRR920605,0.9929764,0.007023573
ERR1384752,0.9929764,0.007023573
ERR500264,0.9929764,0.007023573
SRR3030545,0.9929764,0.007023573
ERR500824,0.9929764,0.007023573
SRR3931556,0.9929764,0.007023573
SRR6367262,0.9929764,0.007023573
ERR1255782,0.9929764,0.007023573
ERR2002221,0.9929764,0.007023573
DRR048268,0.9929764,0.007023573
ERR2002086,0.9929764,0.007023573
SRR994843,0.9929764,0.007023573
SRR3094869,0.9929764,0.007023573
ERR1811223,0.9929764,0.007023573
SRR920691,0.9929764,0.007023573
ERR499852,0.9929764,0.007023573
SRR994739,0.9929764,0.007023573
SRR6411640,0.9929764,0.007023573
ERR2511222,0.9929764,0.007023573
ERR441722,0.9929764,0.007023573
ERR498700,0.9929764,0.007023573
ERR2002370,0.9929764,0.007023573
SRR1704345,0.9929764,0.007023573
ERR1385115,0.9929764,0.007023573
SRR1461144,0.9929764,0.007023573
ERR525914,0.9929764,0.007023573
DRR043830,0.9929764,0.007023573
ERR1310882,0.9929764,0.007023573
ERR1310258,0.9929764,0.007023573
ERR1913093,0.9929764,0.007023573
SRR6408826,0.9929764,0.007023573
DRR047977,0.9929764,0.007023573
ERR719903,0.9929764,0.007023573
SRR1949236,0.9929764,0.007023573
DRR048035,0.9929764,0.007023573
DRR050769,0.9929764,0.007023573
ERR1313705,0.9929764,0.007023573
SRR2761396,0.9929764,0.007023573
ERR1809147,0.9929764,0.007023573
ERR441077,0.9929764,0.007023573
ERR1598958,0.9929764,0.007023573
SRR2145492,0.9929764,0.007023573
ERR500293,0.9929764,0.007023573
SRR1660241,0.9929764,0.007023573
SRR3030627,0.9929764,0.007023573
SRR1920903,0.9929764,0.007023573
SRR6931942,0.9929764,0.007023573
ERR1384421,0.9929764,0.007023573
ERR520766,0.9929764,0.007023573
SRR996067,0.9929764,0.007023573
SRR6412183,0.9929764,0.007023573
SRR996204,0.9929764,0.007023573
ERR1960790,0.9929764,0.007023573
SRR5165864,0.9929764,0.007023573
SRR6264948,0.9929764,0.007023573
SRR7454126,0.9929764,0.007023573
SRR388053,0.9929764,0.007023573
SRR6365014,0.9929764,0.007023573
ERR2666919,0.9929764,0.007023573
SRR5196345,0.9929764,0.007023573
SRR6028440,0.9929764,0.007023573
ERR500131,0.9929764,0.007023573
SRR6264217,0.9929764,0.007023573
SRR7448902,0.9929764,0.007023573
SRR1617838,0.9929764,0.007023573
SRR2981526,0.9929764,0.007023573
SRR1461385,0.9929764,0.007023573
SRR5196401,0.9929763,0.007023692
ERR2538392,0.9929764,0.007023573
ERR2738956,0.9929764,0.007023573
ERR1598959,0.9929764,0.007023573
SRR6054438,0.9929764,0.007023573
ERR3005967,0.9929764,0.007023573
ERR498560,0.9929764,0.007023573
SRR3362139,0.9929764,0.007023573
SRR1948866,0.9929764,0.007023573
SRR6931740,0.9929764,0.007023573
ERR444532,0.9929764,0.007023573
ERR866638,0.9929764,0.007023573
ERR1313353,0.9929764,0.007023573
SRR6414419,0.9929764,0.007023573
ERR522383,0.9929764,0.007023573
ERR443758,0.9929764,0.007023573
ERR443395,0.9929764,0.007023573
SRR5165626,0.9929764,0.007023573
ERR500227,0.9929764,0.007023573
ERR526058,0.9929764,0.007023573
ERR499230,0.9929764,0.007023573
SRR1715607,0.9929764,0.007023573
SRR4302670,0.9929764,0.007023573
SRR5942111,0.9929764,0.007023573
SRR5467894,0.9929763,0.007023692
ERR1383282,0.9929764,0.007023573
SRR6932304,0.9929764,0.007023573
ERR1310082,0.9929764,0.007023573
ERR720024,0.9929764,0.007023573
SRR5869040,0.9929764,0.007023573
ERR1382712,0.9929764,0.007023573
SRR2155002,0.9929764,0.007023573
SRR6451803,0.9929764,0.007023573
SRR6414052,0.9929764,0.007023573
SRR2145389,0.9929764,0.007023573
SRR6444588,0.9929764,0.007023573
SRR1617848,0.9929764,0.007023573
SRR2143940,0.9929764,0.007023573
SRR5155868,0.9929764,0.007023573
SRR1622878,0.9929764,0.007023573
SRR3361518,0.9929764,0.007023573
SRR6414175,0.9929764,0.007023573
SRR5699512,0.9929764,0.007023573
DRR047752,0.9929764,0.007023573
SRR1461515,0.9929764,0.007023573
ERR1529664,0.9929764,0.007023573
ERR2002136,0.9929764,0.007023573
SRR5467734,0.9929764,0.007023573
ERR531524,0.9929764,0.007023573
SRR6409159,0.9929764,0.007023573
ERR1385043,0.9929764,0.007023573
ERR2095557,0.9929764,0.007023573
SRR3037206,0.9929764,0.007023573
ERR1759892,0.9929764,0.007023573
SRR5869963,0.9929764,0.007023573
ERR499199,0.9929764,0.007023573
SRR3095190,0.9929764,0.007023573
ERR981234,0.9929764,0.007023573
ERR2511763,0.9929764,0.007023573
SRR2924490,0.9929764,0.007023573
SRR6148402,0.9929764,0.007023573
SRR6365005,0.9929764,0.007023573
SRR5178094,0.9929764,0.007023573
ERR1384822,0.9929764,0.007023573
DRR043828,0.9929764,0.007023573
ERR1382532,0.9929764,0.007023573
ERR1384869,0.9929764,0.007023573
SRR6413847,0.9929764,0.007023573
SRR1623231,0.9929764,0.007023573
ERR1313333,0.9929764,0.007023573
DRR024037,0.9929764,0.007023573
SRR6409036,0.99297214,0.0070278645
SRR346861,0.9929764,0.007023573
ERR2511836,0.9929764,0.007023573
ERR1309605,0.9929764,0.007023573
SRR6444507,0.9929764,0.007023573
SRR1299239,0.9929764,0.007023573
ERR1109548,0.9929764,0.007023573
SRR6414112,0.9929764,0.007023573
SRR5165663,0.9929764,0.007023573
ERR1311024,0.9929764,0.007023573
ERR500978,0.9929764,0.007023573
SRR6451763,0.9929764,0.007023573
DRR018685,0.9929764,0.007023573
SRR6409250,0.9929695,0.007030487
ERR209700,0.9929764,0.007023573
SRR5165961,0.9929764,0.007023573
SRR5155881,0.9929764,0.007023573
SRR6414061,0.9929764,0.007023573
ERR500390,0.9929764,0.007023573
SRR6444553,0.9929764,0.007023573
DRR029181,0.9929763,0.007023692
SRR8356287,0.9929764,0.007023573
SRR5467882,0.9929764,0.007023573
SRR7449485,0.9929764,0.007023573
SRR5831866,0.99297637,0.0070236325
ERR522117,0.9929764,0.007023573
DRR050776,0.9929764,0.007023573
SRR505175,0.9929764,0.007023573
SRR3951195,0.9929764,0.007023573
ERR866512,0.9929764,0.007023573
SRR5165950,0.9929764,0.007023573
DRR043743,0.9929764,0.007023573
SRR5831829,0.9929764,0.007023573
ERR499073,0.9929764,0.007023573
ERR1529625,0.9929764,0.007023573
ERR1384858,0.9929764,0.007023573
ERR2730230,0.9929764,0.007023573
SRR6054610,0.9929764,0.007023573
ERR2730270,0.9929764,0.007023573
ERR1382663,0.9929764,0.007023573
ERR501069,0.9929764,0.007023573
SRR3037220,0.9929764,0.007023573
ERR1987729,0.9929764,0.007023573
ERR2510989,0.9929764,0.007023573
SRR5699393,0.9929764,0.007023573
SRR5525159,0.9929764,0.007023573
ERR2286274,0.9929764,0.007023573
ERR2002123,0.9929764,0.007023573
ERR2738902,0.9929764,0.007023573
SRR6264020,0.9929764,0.007023573
SRR1515158,0.9929764,0.007023573
DRR044052,0.9929763,0.007023692
SRR1461309,0.9929764,0.007023573
ERR1383381,0.9929764,0.007023573
ERR209215,0.9929764,0.007023573
ERR1310689,0.9929764,0.007023573
ERR2738629,0.9929764,0.007023573
SRR6931820,0.9929764,0.007023573
ERR2247331,0.9929764,0.007023573
SRR6409140,0.9929764,0.007023573
SRR6931946,0.9929764,0.007023573
DRR018380,0.9929764,0.007023573
SRR8356353,0.9929764,0.007023573
SRR388050,0.9929764,0.007023573
SRR2005665,0.9929764,0.007023573
ERR579748,0.9929764,0.007023573
DRR068193,0.9929764,0.007023573
ERR531472,0.9929764,0.007023573
ERR522604,0.9929764,0.007023573
SRR6054529,0.9929764,0.007023573
ERR1315363,0.9929764,0.007023573
SRR5942119,0.9929764,0.007023573
SRR1556878,0.9929764,0.007023573
ERR1384779,0.9929764,0.007023573
ERR561489,0.9929764,0.007023573
ERR498752,0.9929764,0.007023573
SRR1822431,0.9929764,0.007023573
SRR6931829,0.9929764,0.007023573
ERR2738631,0.9929764,0.007023573
SRR6409163,0.9929764,0.007023573
ERR1311069,0.9929764,0.007023573
DRR047807,0.9929764,0.007023573
SRR1948867,0.9929764,0.007023573
ERR1313452,0.9929764,0.007023573
